S000036386	CDS					YLL026W		12	88623	91349	W		2011-02-03	1996-07-31	
S000118469	ARS		ARS1206		ARSXII-91	chromosome 12		12	91419	91660			2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000178130	ARS_consensus_sequence					ARS1206		12	91466	91482	W		2014-11-18	2014-11-18	
S000007064	long_terminal_repeat		YLLCdelta1			chromosome 12		12	92381	92050	C		2011-02-03	2000-05-19	Ty1 LTR
S000006683	tRNA_gene		tP(UGG)L			chromosome 12	L000003645	12	92548	92650	W		2011-02-03	2000-05-19	Proline tRNA (tRNA-Pro), predicted by tRNAscan-SE analysis; target of K. lactis zymocin
S000036013	intron					tP(UGG)L		12	92584	92614	W		2011-02-03	2000-05-19	
S000036011	noncoding_exon					tP(UGG)L		12	92548	92583	W		2011-02-03	2000-05-19	
S000036012	noncoding_exon					tP(UGG)L		12	92615	92650	W		2011-02-03	2000-05-19	
S000003948	ORF	Verified	YLL025W	PAU17	seripauperin PAU17	chromosome 12		12	94747	95121	W		2011-02-03	1996-07-31	Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; YLL025W is not an essential gene
S000036278	CDS					YLL025W		12	94747	95121	W		2011-02-03	1996-07-31	
S000003947	ORF	Verified	YLL024C	SSA2	Hsp70 family chaperone SSA2|YG102	chromosome 12	L000002070	12	97485	95566	C		2011-02-03	1996-07-31	ATP-binding protein; involved in protein folding and vacuolar import of proteins; member of heat shock protein 70 (HSP70) family; associated with the chaperonin-containing T-complex; present in the cytoplasm, vacuolar membrane and cell wall; 98% identical to paralog Ssa1p, but has distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA and has a role in tRNA nuclear import during starvation
S000035290	CDS					YLL024C		12	97485	95566	C		2011-02-03	1996-07-31	
S000003946	ORF	Verified	YLL023C	POM33	nucleoporin POM33	chromosome 12		12	98836	97997	C		2011-02-03	1996-07-31	Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution, assembly or stabilization; highly conserved across species, orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress
S000035143	CDS					YLL023C		12	98836	97997	C		2011-02-03	1996-07-31	
S000003945	ORF	Verified	YLL022C	HIF1		chromosome 12	L000004439	12	100201	99044	C		2011-02-03	1996-07-31	Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p
S000034956	CDS					YLL022C		12	100201	99044	C		2011-02-03	1996-07-31	
S000003944	ORF	Verified	YLL021W	SPA2	PPF1|PEA1|FUS6	chromosome 12	L000001989	12	100947	105347	W	-28	2011-02-03	1996-07-31	Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog, SPH1, that arose from the whole genome duplication
S000034900	CDS					YLL021W		12	100947	105347	W		2011-02-03	1996-07-31	
S000003943	ORF	Dubious	YLL020C			chromosome 12		12	105861	105556	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene KNS1
S000033932	CDS					YLL020C		12	105861	105556	C		2011-02-03	1996-07-31	
S000028670	ORF	Dubious	YLL019W-A			chromosome 12		12	106908	107000	W		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the verified gene KNS1
S000032516	CDS					YLL019W-A		12	106908	107000	W		2011-02-03	2003-07-29	
S000003942	ORF	Verified	YLL019C	KNS1	serine/threonine protein kinase KNS1|L124	chromosome 12	L000000910	12	107899	105686	C	-28	2011-02-03	1996-07-31	Protein kinase involved in negative regulation of PolIII transcription; effector kinase of the TOR signaling pathway and phosphorylates Rpc53p to regulate ribosome and tRNA biosynthesis; member of the LAMMER family of protein kinases, which are serine/threonine kinases also capable of phosphorylating tyrosine residues; capable of autophosphorylation
S000035019	CDS					YLL019C		12	107899	105686	C		2011-02-03	1996-07-31	
S000007245	ORF	Verified	YLL018C-A	COX19		chromosome 12	L000004848	12	108972	108676	C		2011-02-03	1999-07-17	Protein required for cytochrome c oxidase assembly; located in the cytosol and mitochondrial intermembrane space; putative copper metallochaperone that delivers copper to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs
S000037730	CDS					YLL018C-A		12	108972	108676	C		2011-02-03	1999-07-17	
S000003941	ORF	Verified	YLL018C	DPS1	aspartate--tRNA ligase DPS1|AspRS	chromosome 12	L000002834	12	111575	109902	C		2011-02-03	1996-07-31	Aspartyl-tRNA synthetase, primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)
S000034907	CDS					YLL018C		12	111575	109902	C		2011-02-03	1996-07-31	
S000003940	pseudogene		YLL017W		Ras family guanine nucleotide exchange factor SDC25|SDC25	chromosome 12	L000002822|L000003262	12	112234	112545	W		2011-02-03	1996-07-31	Non-essential Ras guanine nucleotide exchange factor (GEF); localized to the membrane; expressed in poor nutrient conditions and on nonfermentable carbon sources; contains a stop codon in S288C, full-length gene includes YLL016W; SDC25 has a paralog, CDC25, that arose from the whole genome duplication
S000034831	CDS					YLL017W		12	112234	112545	W		2011-02-03	1996-07-31	
S000003939	pseudogene		YLL016W	SDC25	Ras family guanine nucleotide exchange factor SDC25	chromosome 12		12	112847	115993	W	-3	2011-02-03	1996-07-31	Non-essential Ras guanine nucleotide exchange factor (GEF); localized to the membrane; expressed in poor nutrient conditions and on nonfermentable carbon sources; contains a stop codon in S288C, full-length gene includes YLL017W; SDC25 has a paralog, CDC25, that arose from the whole genome duplication
S000032886	CDS					YLL016W		12	112847	115993	W		2011-02-03	1996-07-31	
S000003938	ORF	Verified	YLL015W	BPT1	ATP-binding cassette bilirubin transporter BPT1	chromosome 12		12	116432	121111	W		2011-02-03	1996-07-31	ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p
S000032769	CDS					YLL015W		12	116432	121111	W		2011-02-03	1996-07-31	
S000003937	ORF	Verified	YLL014W	EMC6		chromosome 12		12	121322	121648	W		2011-02-03	1996-07-31	Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; homologous to worm F33D4.7/EMC-6, fly CG11781, human TMEM93
S000032696	CDS					YLL014W		12	121322	121648	W		2011-02-03	1996-07-31	
S000003936	ORF	Verified	YLL013C	PUF3	mRNA-binding protein PUF3	chromosome 12		12	124714	122075	C		2011-02-03	1996-07-31	Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochore during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins
S000031656	CDS					YLL013C		12	124714	122075	C		2011-02-03	1996-07-31	
S000003935	ORF	Verified	YLL012W	YEH1	sterol esterase	chromosome 12		12	125534	127255	W		2011-02-03	1996-07-31	Steryl ester hydrolase; one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog, YEH2, that arose from the whole genome duplication
S000031612	CDS					YLL012W		12	125534	127255	W		2011-02-03	1996-07-31	
S000003934	ORF	Verified	YLL011W	SOF1	rRNA-processing protein SOF1	chromosome 12	L000001981	12	127523	128992	W		2011-02-03	1996-07-31	Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene
S000031493	CDS					YLL011W		12	127523	128992	W		2011-02-03	1996-07-31	
S000003933	ORF	Verified	YLL010C	PSR1		chromosome 12		12	130613	129330	C		2011-02-03	1996-07-31	Plasma membrane associated protein phosphatase; involved in the general stress response; required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p; PSR1 has a paralog, PSR2, that arose from the whole genome duplication
S000030481	CDS					YLL010C		12	130613	129330	C		2011-02-03	1996-07-31	
S000003932	ORF	Verified	YLL009C	COX17	copper metallochaperone COX17	chromosome 12	L000003085	12	131414	131205	C		2011-02-03	1996-07-31	Copper metallochaperone that transfers copper to Sco1p and Cox11p; eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs; human homolog COX17 partially complements yeast null mutant
S000030695	CDS					YLL009C		12	131414	131205	C		2011-02-03	1996-07-31	
S000003931	ORF	Verified	YLL008W	DRS1		chromosome 12	L000000525	12	131729	133987	W		2011-02-03	1996-07-31	Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles
S000030652	CDS					YLL008W		12	131729	133987	W		2011-02-03	1996-07-31	
S000003930	ORF	Verified	YLL007C	LMO1		chromosome 12		12	136299	134302	C		2011-02-03	1996-07-31	Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein
S000036717	CDS					YLL007C		12	136299	134302	C		2011-02-03	1996-07-31	
S000028560	ORF	Uncharacterized	YLL006W-A			chromosome 12		12	136345	136521	W		2011-02-03	2003-07-29	Putative protein of unknown function; identified by fungal homology and RT-PCR
S000031266	CDS					YLL006W-A		12	136345	136521	W		2011-02-03	2003-07-29	
S000003929	ORF	Verified	YLL006W	MMM1	ERMES complex subunit MMM1|YME6	chromosome 12	L000001124	12	136586	137866	W		2011-02-03	1996-07-31	ER integral membrane protein, ERMES complex subunit; ERMES links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; required for mitophagy; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase
S000036667	CDS					YLL006W		12	136586	137866	W		2011-02-03	1996-07-31	
S000130181	ARS		ARS1207			chromosome 12		12	138185	139164			2011-02-03	2009-05-08	Putative replication origin; identified in multiple array studies, not yet confirmed by plasmid-based assay
S000003928	ORF	Verified	YLL005C	SPO75		chromosome 12	S000007654	12	140546	137940	C		2011-02-03	1996-07-31	Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis
S000036535	CDS					YLL005C		12	140546	137940	C		2011-02-03	1996-07-31	
S000003927	ORF	Verified	YLL004W	ORC3	origin recognition complex subunit 3	chromosome 12	L000003074	12	141073	142923	W		2011-02-03	1996-07-31	Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing
S000036499	CDS					YLL004W		12	141073	142923	W		2011-02-03	1996-07-31	
S000003926	ORF	Verified	YLL003W	SFI1		chromosome 12	L000003991	12	143201	146041	W		2011-02-03	1996-07-31	Centrin (Cdc31p)-binding protein required for SPB duplication; localizes to the half-bridge of the spindle pole body (SPB); required for progression through G(2)-M transition; phosphorylated by Cdc28p-Clb2p and by Cdc5p; dephosphorylated by Cdc14p; has similarity to Xenopus laevis XCAP-C
S000035597	CDS					YLL003W		12	143201	146041	W		2011-02-03	1996-07-31	
S000003925	ORF	Verified	YLL002W	RTT109	H3 histone acetyltransferase RTT109|KAT11|REM50|KIM2	chromosome 12	L000003932	12	146291	147601	W		2011-02-03	1996-07-31	Histone acetyltransferase; critical for cell survival in the presence of DNA damage during S phase; prevents hyper-amplification of rDNA; acetylates H3-K56 and H3-K9; involved in non-homologous end joining and in regulation of Ty1 transposition; interacts physically with Vps75p
S000035504	CDS					YLL002W		12	146291	147601	W		2011-02-03	1996-07-31	
S000003924	ORF	Verified	YLL001W	DNM1	dynamin-related GTPase DNM1	chromosome 12	L000002645	12	147890	150163	W		2011-02-03	1996-07-31	Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and morphology; assembles on the cytoplasmic face of mitochondrial tubules at sites at which division will occur; also participates in endocytosis and regulating peroxisome abundance; human homolog Drp1 plays an important role in mediating maintenance of mitochondrial function, autophagy, and mitochondrial autophagy in the heart and cardiomyocytes
S000035377	CDS					YLL001W		12	147890	150163	W		2011-02-03	1996-07-31	
S000006473	centromere		CEN12	CEN12		chromosome 12	L000000305	12	150947	150828	C	0	2011-02-03	2000-05-19|2004-10-08	Chromosome XII centromere
S000077287	centromere_DNA_Element_I					CEN12		12	150947	150938	C		2011-02-03	2004-10-08	
S000077288	centromere_DNA_Element_II					CEN12		12	150937	150853	C		2011-02-03	2004-10-08	
S000077289	centromere_DNA_Element_III					CEN12		12	150852	150828	C		2011-02-03	2004-10-08	
S000114848	ARS		ARS1208	ARS1208	ARSXII-151|CEN12 ARS	chromosome 12		12	150947	151389			2011-02-03	2006-04-13	Autonomously Replicating Sequence
S000178131	ARS_consensus_sequence					ARS1208		12	151078	151094	W		2014-11-18	2014-11-18	
S000003991	ORF	Uncharacterized	YLR001C			chromosome 12		12	153977	151389	C		2011-02-03	1996-07-31	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated
S000031754	CDS					YLR001C		12	153977	151389	C		2011-02-03	1996-07-31	
S000003992	ORF	Verified	YLR002C	NOC3		chromosome 12		12	156334	154343	C		2011-02-03	1996-07-31	Subunit of a nuclear complex with Noc2p and pre-replicative complexes; the Noc2p-Noc3p complex binds to 66S ribosomal precursors to mediate their maturation and intranuclear transport; binds to chromatin at active replication origins, and is required for pre-RC formation and maintenance during DNA replication licensing
S000031944	CDS					YLR002C		12	156334	154343	C		2011-02-03	1996-07-31	
S000118470	ARS		ARS1209		ARSXII-157	chromosome 12		12	156648	156884			2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000003993	ORF	Verified	YLR003C	CMS1		chromosome 12		12	157730	156855	C		2011-02-03	1996-07-31	Putative subunit of the 90S preribosome processome complex; overexpression rescues supressor mutant of mcm10; null mutant is viable; relocalizes from nucleus to cytoplasm upon DNA replication stress
S000032071	CDS					YLR003C		12	157730	156855	C		2011-02-03	1996-07-31	
S000003994	ORF	Verified	YLR004C	THI73		chromosome 12		12	159505	157934	C		2011-02-03	1996-07-31	Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs
S000034068	CDS					YLR004C		12	159505	157934	C		2011-02-03	1996-07-31	
S000003995	ORF	Verified	YLR005W	SSL1	TFIIH/NER complex subunit SSL1	chromosome 12	L000002085	12	160049	161434	W		2011-02-03	1996-07-31	Subunit of the core form of RNA polymerase transcription factor TFIIH; has both protein kinase and DNA-dependent ATPase/helicase activities; essential for transcription and nucleotide excision repair; interacts with Tfb4p
S000034240	CDS					YLR005W		12	160049	161434	W		2011-02-03	1996-07-31	
S000003996	ORF	Verified	YLR006C	SSK1	mitogen-activated protein kinase kinase kinase SSK1	chromosome 12	L000002084	12	163893	161755	C		2011-02-03	1996-07-31	Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate
S000034274	CDS					YLR006C		12	163893	161755	C		2011-02-03	1996-07-31	
S000003997	ORF	Verified	YLR007W	NSE1	Smc5-Smc6 complex subunit NSE1	chromosome 12		12	164392	165402	W		2011-02-03	1996-07-31	Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair
S000034350	CDS					YLR007W		12	164392	165402	W		2011-02-03	1996-07-31	
S000003998	ORF	Verified	YLR008C	PAM18	TIM14	chromosome 12		12	166083	165577	C		2011-02-03	1996-07-31	Subunit of the import motor (PAM complex); the PAM complex is a  component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); essential J-protein cochaperone that stimulates Ssc1p ATPase activity to drive import; inhibited by Pam16p
S000034382	CDS					YLR008C		12	166083	165577	C		2011-02-03	1996-07-31	
S000003999	ORF	Verified	YLR009W	RLP24	ATPase-activating ribosome biosynthesis protein	chromosome 12		12	166537	167136	W		2011-02-03	1996-07-31	Essential protein required for ribosomal large subunit biogenesis; associated with pre-60S ribosomal subunits; stimulates the ATPase activity of Afg2p, which is required for release of Rlp24p from the pre-60S particle; has similarity to Rpl24Ap and Rpl24Bp
S000035399	CDS					YLR009W		12	166537	167136	W		2011-02-03	1996-07-31	
S000004000	ORF	Verified	YLR010C	TEN1		chromosome 12		12	167802	167320	C		2011-02-03	1996-07-31	Protein that regulates telomeric length; protects telomeric ends in a complex with Cdc13p and Stn1p; similar to human Ten1 which is critical for the telomeric function of the CST (Cdc13p-Stn1p-Ten1p) complex
S000034009	CDS					YLR010C		12	167802	167320	C		2011-02-03	1996-07-31	
S000006728	tRNA_gene		tS(AGA)L			chromosome 12	L000003665	12	168025	167944	C		2011-02-03	2000-05-19	Serine tRNA (tRNA-Ser), predicted by tRNAscan-SE analysis
S000032403	noncoding_exon					tS(AGA)L		12	168025	167944	C		2011-02-03	2000-05-19	
S000007079	long_terminal_repeat		YLRCsigma1			chromosome 12		12	168380	168043	C		2011-02-03	2000-05-19	Ty3 LTR
S000004001	ORF	Verified	YLR011W	LOT6	flavin-dependent quinone reductase	chromosome 12		12	169103	169678	W		2011-02-03	1996-07-31	FMN-dependent NAD(P)H:quinone reductase; role in apoptosis-like cell death; may be involved in quinone detoxification; expression elevated at low temperature; sequesters the Cin5p transcription factor in the cytoplasm in complex with the proteasome under reducing conditions
S000034963	CDS					YLR011W		12	169103	169678	W		2011-02-03	1996-07-31	
S000004002	ORF	Uncharacterized	YLR012C			chromosome 12		12	170281	169982	C		2011-02-03	2003-09-22|1996-07-31	Putative protein of unknown function; YLR012C is not an essential gene
S000035029	CDS					YLR012C		12	170281	169982	C		2011-02-03	2003-09-22|1996-07-31	
S000004003	ORF	Verified	YLR013W	GAT3		chromosome 12	S000007451	12	171339	171764	W		2011-02-03	1996-07-31	Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT4, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants
S000035278	CDS					YLR013W		12	171339	171764	W		2011-02-03	1996-07-31	
S000004004	ORF	Verified	YLR014C	PPR1		chromosome 12	L000001475	12	174982	172268	C	8	2011-02-03	1996-07-31	Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain, positively regulates transcription of URA1, URA3, URA4, and URA10, which are involved in de novo pyrimidine biosynthesis, in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p
S000036111	CDS					YLR014C		12	174982	172268	C		2011-02-03	1996-07-31	
S000004005	ORF	Verified	YLR015W	BRE2	CPS60	chromosome 12		12	175227	176744	W		2011-02-03	1996-07-31	Subunit of COMPASS (Set1C) complex; COMPASS methylates Lys4 of histone H3 and functions in silencing at telomeres; has a C-terminal Sdc1 Dpy-30 Interaction (SDI) domain that mediates binding to Sdc1p; similar to trithorax-group protein ASH2L
S000036291	CDS					YLR015W		12	175227	176744	W		2011-02-03	1996-07-31	
S000004006	ORF	Verified	YLR016C	PML1		chromosome 12		12	177416	176802	C		2011-02-03	1996-07-31	Subunit of the RES complex; RES complex is required for nuclear retention of unspliced pre-mRNAs; acts in the same pathway as Pml39p and Mlp1p
S000036355	CDS					YLR016C		12	177416	176802	C		2011-02-03	1996-07-31	
S000004007	ORF	Verified	YLR017W	MEU1	S-methyl-5-thioadenosine phosphorylase	chromosome 12	L000004106	12	177608	178621	W		2011-02-03	1996-07-31	Methylthioadenosine phosphorylase (MTAP); catalyzes the initial step in the methionine salvage pathway; affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity; regulates ADH2 gene expression
S000030114	CDS					YLR017W		12	177608	178621	W		2011-02-03	1996-07-31	
S000004008	ORF	Verified	YLR018C	POM34		chromosome 12		12	179606	178707	C		2011-02-03	1996-07-31	Subunit of the transmembrane ring of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport, NPC biogenesis and spindle pole body duplication
S000030160	CDS					YLR018C		12	179606	178707	C		2011-02-03	1996-07-31	
S000004009	ORF	Verified	YLR019W	PSR2		chromosome 12		12	180288	181481	W		2011-02-03	1996-07-31	Plasma membrane phosphatase involved in the general stress response; required with Psr1p and Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p; PSR2 has a paralog, PSR1, that arose from the whole genome duplication
S000030375	CDS					YLR019W		12	180288	181481	W		2011-02-03	1996-07-31	
S000004010	ORF	Verified	YLR020C	YEH2	sterol esterase	chromosome 12		12	183405	181789	C		2011-02-03	1996-07-31	Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog, YEH1, that arose from the whole genome duplication
S000029961	CDS					YLR020C		12	183405	181789	C		2011-02-03	1996-07-31	
S000004011	ORF	Verified	YLR021W	IRC25	DMP2|PBA3|POC3	chromosome 12		12	183623	184162	W		2011-02-03	1996-07-31	Component of a heterodimeric Poc4p-Irc25p chaperone; involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions
S000031024	CDS					YLR021W		12	183623	184162	W		2011-02-03	1996-07-31	
S000004012	ORF	Verified	YLR022C	SDO1	guanine nucleotide exchange factor SDO1	chromosome 12	S000029721	12	184926	184174	C		2011-02-03	1996-07-31	Guanine nucleotide exchange factor (GEF) for Ria1p; essential protein involved in ribosome maturation; with Ria1p, promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; ortholog of the human protein (SBDS) responsible for autosomal recessive Shwachman-Bodian-Diamond Syndrome; highly conserved across archaea and eukaryotes
S000031066	CDS					YLR022C		12	184926	184174	C		2011-02-03	1996-07-31	
S000004013	ORF	Verified	YLR023C	IZH3		chromosome 12		12	187129	185498	C		2011-02-03	1996-07-31	Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family, expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase, overexpression reduces Zap1p activity
S000031203	CDS					YLR023C		12	187129	185498	C		2011-02-03	1996-07-31	
S000004014	ORF	Verified	YLR024C	UBR2	putative ubiquitin-protein ligase UBR2	chromosome 12		12	193281	187663	C		2011-02-03	1996-07-31|2011-02-03	Cytoplasmic ubiquitin-protein ligase (E3); required for ubiquitylation of Rpn4p; mediates formation of a Mub1p-Ubr2p-Rad6p complex
S000032202	CDS					YLR024C		12	193281	187663	C		2011-02-03	1996-07-31|2011-02-03	
S000004015	ORF	Verified	YLR025W	SNF7	ESCRT-III subunit protein SNF7|VPL5|RNS4|VPS32|DID1	chromosome 12	L000001950	12	194452	195174	W	11.4	2011-02-03	1996-07-31	One of four subunits of the ESCRT-III complex; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes; ESCRT-III stands for endosomal sorting complex required for transport III
S000032371	CDS					YLR025W		12	194452	195174	W		2011-02-03	1996-07-31	
S000004016	ORF	Verified	YLR026C	SED5	t-SNARE syntaxin	chromosome 12	L000001861	12	196472	195450	C		2011-02-03	1996-07-31	cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins
S000032400	CDS					YLR026C		12	196472	195450	C		2011-02-03	1996-07-31	
S000004017	ORF	Verified	YLR027C	AAT2	aspartate transaminase AAT2|ASP5	chromosome 12	L000000131|L000002677	12	198085	196829	C	17	2011-02-03	2003-09-22|1996-07-31	Cytosolic aspartate aminotransferase involved in nitrogen metabolism; localizes to peroxisomes in oleate-grown cells
S000032507	CDS					YLR027C		12	198085	196829	C		2011-02-03	2003-09-22|1996-07-31	
S000007497	snoRNA_gene		snR30	SNR30		chromosome 12	L000001968	12	198784	199389	W		2011-02-03	2000-05-19|2007-05-09	H/ACA box small nucleolar RNA (snoRNA); essential gene required for cleavage of 35S primary rRNA transcript to release the precursor to the 18S rRNA
S000036751	noncoding_exon					snR30		12	198784	199389	W		2011-02-03	2000-05-19|2007-05-09	
S000004018	ORF	Verified	YLR028C	ADE16	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase ADE16	chromosome 12	L000003305	12	201315	199540	C		2011-02-03	1997-07-30|1996-07-31	Enzyme of 'de novo' purine biosynthesis; contains both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities; ADE16 has a paralog, ADE17, that arose from the whole genome duplication; ade16 ade17 mutants require adenine and histidine
S000034542	CDS					YLR028C		12	201315	199540	C		2011-02-03	1997-07-30|1996-07-31	
S000004019	ORF	Verified	YLR029C	RPL15A	ribosomal 60S subunit protein L15A|L15e|rp15R|YL10|L15A|L13A|RPL10A	chromosome 12	L000002705|L000001710	12	202590	201976	C		2011-02-03	1996-07-31	Ribosomal 60S subunit protein L15A; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15, no bacterial homolog; RPL15A has a paralog, RPL15B, that arose from the whole genome duplication
S000034631	CDS					YLR029C		12	202590	201976	C		2011-02-03	1996-07-31	
S000004020	ORF	Uncharacterized	YLR030W			chromosome 12		12	203290	204081	W		2011-02-03	1996-07-31	Putative protein of unknown function; S288C contains an in-frame stop codon between ORFs YLR030W and YLR031W
S000034152	CDS					YLR030W		12	203290	204081	W		2011-02-03	1996-07-31	
S000004021	ORF	Uncharacterized	YLR031W			chromosome 12		12	204225	204785	W		2011-02-03	1996-07-31	Putative protein of unknown function; S288C contains an in-frame stop codon between ORFs YLR030W and YLR031W; YLR031W has a paralog, YMR124W, that arose from the whole genome duplication
S000034277	CDS					YLR031W		12	204225	204785	W		2011-02-03	1996-07-31	
S000004022	ORF	Verified	YLR032W	RAD5	DNA helicase RAD5|SNM2|REV2	chromosome 12	L000001559	12	204991	208500	W	22	2011-02-03	1996-07-31	DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT), replication fork regression during postreplication repair by template switching, error-prone translesion synthesis; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; forms nuclear foci upon DNA replication stress; associates with native telomeres, cooperates with homologous recombination in senescent cells; human homolog HLTF can complement yeast null mutant
S000034393	CDS					YLR032W		12	204991	208500	W		2011-02-03	1996-07-31	
S000004023	ORF	Verified	YLR033W	RSC58		chromosome 12		12	208761	210269	W		2011-02-03	1996-07-31	Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance
S000035450	CDS					YLR033W		12	208761	210269	W		2011-02-03	1996-07-31	
S000004024	ORF	Verified	YLR034C	SMF3	putative divalent metal ion transporter SMF3	chromosome 12		12	211933	210512	C		2011-02-03	1996-07-31|2011-02-03	Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins; protein abundance increases in response to DNA replication stress
S000035485	CDS					YLR034C		12	211933	210512	C		2011-02-03	1996-07-31|2011-02-03	
S000004025	ORF	Verified	YLR035C	MLH2	mismatch repair protein MLH2	chromosome 12		12	214456	212369	C		2011-02-03	1996-07-31	Protein involved in mismatch repair and meiotic recombination; only certain frameshift intermediates are mismatch repair substrates; forms a complex with Mlh1p
S000035575	CDS					YLR035C		12	214456	212369	C		2011-02-03	1996-07-31	
